1.584811,1.979692,1.858670,1.441656,2.082413,2.410623,1.793551,0.470956,-0.345482,-0.315098,0.202413,0.119465,
1.335685,1.618529,1.616941,2.077804,2.353510,1.914249,1.982568,-0.110593,0.145175,-0.258934,0.205861,0.076731,
1.336026,1.905494,1.382728,1.174812,2.435393,1.957826,1.471407,0.826964,-0.164793,0.247797,0.404389,0.172789,
1.198789,1.508219,1.710452,1.405809,1.588546,1.065297,0.797574,0.160756,-0.024477,-0.026308,-0.194129,-0.044012,
1.268197,1.580500,2.022449,1.539080,2.347750,2.404551,1.587550,0.624474,-0.029152,-0.179896,-0.240758,0.012197,
1.387705,1.910178,2.382026,1.335819,1.842428,1.209882,1.705070,0.786191,-0.002814,0.353195,-0.084803,-0.009892,
1.095727,1.406159,1.636848,1.377749,1.744627,0.133236,-0.045256,0.489324,-0.201774,-0.242178,0.034395,-0.060665,
1.166914,1.235034,1.489364,1.023561,1.132110,1.130796,0.660518,-0.116775,0.263680,-0.341057,0.086558,-0.008109,
1.187604,1.501612,2.030676,1.360649,1.423608,1.898268,1.482472,1.099828,-0.327994,-0.329384,0.383803,0.062122,
1.201840,1.746350,2.473365,0.953667,2.769446,0.650012,2.145646,1.135519,-0.328478,-0.255910,0.100051,0.053758,
1.167836,1.560742,1.551698,1.309934,1.115576,0.404250,2.250822,0.158715,0.417823,0.019667,-0.465361,-0.026155,
0.923643,1.710265,1.674083,1.993760,1.340464,0.288058,1.026931,0.146488,0.851598,0.434937,0.235491,0.112263,
1.131300,1.390054,1.727219,1.749017,2.542927,1.482194,0.780311,-0.374212,0.742420,0.313654,-0.057418,0.033913,
1.118351,1.241559,1.951101,1.153095,1.817501,1.106185,1.685661,1.481571,-0.967212,0.247308,0.461833,-0.001873,
1.043192,1.243746,1.804559,1.114826,1.868414,1.470686,0.593010,0.397150,1.260379,0.266279,-0.151492,0.058377,
1.105467,1.130329,2.220479,1.154184,1.129585,1.698963,1.231229,0.058138,0.629586,-0.573427,0.237351,0.118523,
1.068540,1.422381,1.908326,1.422986,1.473388,-0.069799,1.324854,0.385216,1.463878,0.330312,-0.085323,0.111370,
0.942619,1.373874,1.602106,0.553539,1.271137,1.750022,0.493639,0.051205,0.837607,0.179065,-0.296689,-0.067721,
1.048146,1.565655,1.921415,1.430380,1.531361,0.526343,1.153501,0.603763,0.808745,-0.124319,-0.282758,0.036252,
1.015541,1.343401,1.820955,2.230237,1.653315,0.707655,1.341758,0.177442,0.893805,-0.307103,-0.081141,0.019403,
1.047104,1.221284,1.979020,1.734683,2.876553,0.806196,1.239911,1.416465,-0.295599,0.003700,0.256070,0.051126,
1.075356,1.807632,1.996239,1.859368,2.856925,1.699331,1.987741,1.231263,0.980499,0.388473,0.566450,0.248201,
1.071498,1.486367,1.487011,1.708067,1.511303,1.177632,1.260474,0.979625,0.671116,0.537884,0.360913,0.119841,
0.992873,1.475111,1.833271,1.566672,1.643629,2.112811,0.899929,0.807999,1.304340,0.615765,0.439519,0.196783,
1.104733,1.522547,2.232031,2.085715,2.471157,1.723568,1.709894,1.122496,0.978486,0.782305,0.393337,0.232843,
1.018811,1.485643,1.486183,1.601418,1.172028,1.442458,1.015424,0.831228,0.974449,0.556297,0.302002,0.107710,
1.155319,1.550020,1.948825,2.012796,2.232270,1.397911,1.510511,1.229630,0.769314,0.601647,0.320970,0.186736,
1.653133,2.681993,2.568804,2.575850,1.632355,1.006142,0.296832,-0.520466,-0.182919,-0.251476,-0.031104,-0.091117,
1.222183,1.743402,1.709104,1.390149,0.938563,0.344363,-0.129538,-0.182380,-0.152350,-0.161923,-0.020048,-0.049871,
1.547546,2.405857,2.509399,1.729737,0.745315,-0.302886,-1.176120,-1.403674,-1.433117,-1.002011,-0.377046,-0.309277,
1.431309,2.067693,2.105868,1.803711,0.665099,0.161790,-0.898118,-1.100608,-0.798060,-0.773305,-0.160837,-0.219155,
1.353775,1.851158,1.717141,1.092217,0.383726,-0.332462,-1.038695,-1.215486,-1.118962,-0.747515,-0.257091,-0.291065,
1.309196,1.869213,1.949271,1.286012,0.684008,-0.048415,-0.873737,-0.782834,-1.102319,-0.763203,-0.317059,-0.281063,
1.413542,2.116645,2.172225,1.429466,0.676937,-0.543308,-1.006429,-1.307141,-1.083504,-0.689039,-0.451536,-0.288537,
1.601561,2.424716,2.488736,1.254546,0.480390,-0.718630,-1.586769,-1.399637,-1.562531,-0.827420,-0.509069,-0.280068,
1.324858,1.711235,1.565909,0.975853,0.289475,-0.181569,-0.718384,-0.927510,-0.622605,-0.610901,-0.166058,-0.167244,
1.503646,2.071848,2.034808,1.289078,0.577209,-0.439606,-1.119567,-0.927211,-1.109158,-0.626612,-0.435941,-0.262200,
1.373005,1.994954,1.840500,1.032286,0.369169,-0.597191,-1.078097,-1.023897,-1.112571,-0.607180,-0.345591,-0.232555,
1.248848,1.413904,1.240428,0.725269,0.276596,0.011377,-0.293863,-0.344941,-0.430048,-0.362916,-0.372185,-0.168487,
1.389569,1.987577,2.081118,0.688838,0.214005,-0.973265,-1.673452,-1.256694,-1.128654,-0.760548,-0.228205,-0.192821,
1.500677,2.014658,1.855756,0.663275,-0.063528,-1.061255,-1.517971,-1.097873,-1.138578,-0.531624,-0.299070,-0.177752,
1.565526,1.976949,1.863988,0.894333,0.363218,-0.220945,-0.736518,-0.522067,-0.569664,-0.480545,-0.313550,-0.134761,
1.786062,2.340739,2.170402,-0.150625,-0.283684,-1.551677,-2.302931,-0.751893,-1.533882,-0.456523,-0.219400,-0.172758,
1.359227,1.774490,1.390947,0.436311,-0.239480,-1.045346,-1.241129,-1.109567,-0.839177,-0.339178,-0.193060,-0.135260,
1.376168,1.852396,1.557299,0.829583,-0.137629,-0.754842,-1.133928,-1.000420,-0.644384,-0.366729,-0.173112,-0.092757,
1.646171,2.201937,1.682279,0.054521,-0.749568,-1.675728,-1.824447,-1.435112,-1.036673,-0.554890,-0.148350,-0.071312,
1.861647,2.452528,1.699325,-0.065799,-0.430808,-1.611222,-1.038464,-0.713781,-0.887930,-0.119896,-0.226894,-0.089183,
1.453789,1.962021,1.627557,0.418154,-0.256443,-1.203288,-1.216251,-0.827806,-0.619049,-0.212990,-0.289251,-0.123956,
1.576871,2.146666,1.838108,0.170950,-0.536839,-1.543484,-1.928195,-0.746976,-0.950809,-0.084089,-0.313027,-0.137097,
1.433915,1.986283,1.455168,0.245496,-0.340095,-1.532826,-1.163174,-1.060693,-1.010956,-0.236291,-0.366149,-0.202931,
1.180420,1.494876,1.120276,0.578327,0.034491,-0.579346,-0.621754,-0.609937,-0.391097,-0.238023,-0.288862,-0.206996,
1.560227,1.970993,1.266200,0.405312,-0.697056,-0.734536,-0.802807,-0.650044,-0.119802,-0.463470,-0.486706,-0.328145,
1.777873,2.393703,1.652893,0.058502,-0.081440,-0.660924,-0.380136,-0.115604,-0.491922,-0.350150,-0.488106,-0.322055,
1.945326,2.801991,2.022560,-0.354838,0.696798,-0.800647,-0.258831,0.137227,-1.078452,-0.277438,-0.562408,-0.332467,
1.293711,1.712265,1.350022,0.605356,0.205226,-0.251168,-0.298764,-0.220386,-0.556573,-0.577784,-0.735285,-0.365503,
1.377429,1.764750,1.382902,0.490744,-0.012687,-0.339825,-0.152508,0.122984,-0.060218,-0.444780,-0.825872,-0.371916,
1.546850,2.062310,1.565055,0.549558,0.486115,0.245009,0.663661,0.374694,-0.105813,-0.381087,-0.677520,-0.348599,
1.369089,1.904432,1.700890,1.383801,0.828754,0.449191,0.568265,0.241267,0.077670,-0.185895,-0.714248,-0.258911,
1.487079,2.055717,1.697341,0.385003,0.620198,0.078962,0.585599,1.075649,0.145225,-0.014700,-0.813431,-0.412504,
1.750155,2.591550,1.856989,-0.203229,0.932451,0.311403,1.218716,1.071116,0.131437,-0.120901,-0.718587,-0.450885,
1.325159,1.822187,1.390216,0.981039,0.983183,0.784539,1.053252,0.600800,0.171336,-0.376196,-0.774005,-0.279027,
1.328466,1.852282,1.589139,1.316016,0.977801,0.796336,1.209277,0.817648,0.364936,-0.274569,-0.786799,-0.264441,
1.586630,2.335148,1.819854,0.612957,0.861509,0.821982,1.618959,1.492138,0.235814,-0.224940,-0.735496,-0.405271,
1.724475,2.699019,1.957747,-0.144127,1.706298,0.460751,2.274465,2.018463,-0.427167,-0.129698,-0.734877,-0.393389,
1.456880,2.364321,1.899267,0.727530,1.555133,0.577248,1.647623,1.150792,0.093976,-0.208496,-0.358790,-0.177604,
1.577016,2.534638,1.908591,0.636264,1.094851,1.002975,2.470690,1.254321,0.319009,0.241032,-0.771658,-0.311542,
1.364454,1.907817,1.791526,1.210989,1.406001,1.338625,1.088734,1.442209,0.359672,-0.144280,-0.375756,-0.167179,
1.564024,2.257132,1.855134,0.859429,1.714473,1.307300,1.847822,1.687662,0.148883,-0.268180,-0.342631,-0.206596,
1.794107,2.399387,2.012427,0.996502,1.518538,2.119250,1.980444,1.104587,0.127246,-0.688536,-0.163656,-0.099204,
1.525063,2.199702,1.696318,0.577278,1.545404,2.012679,2.466981,2.010724,0.211821,-0.734910,-0.333476,-0.213945,
1.298101,1.675334,1.366261,1.462094,1.672439,1.924573,2.047275,1.170821,0.228081,-0.411380,-0.507765,-0.076226,
1.433294,2.013938,1.788129,0.833508,2.164724,2.107296,2.496186,2.013127,0.268223,-0.568183,-0.268578,-0.090916,
1.224960,1.468486,1.579705,1.184496,1.162199,1.263939,1.314242,0.833326,0.422300,0.033209,0.092399,0.031784,
1.362492,2.092638,1.636924,0.807340,1.282512,1.535072,2.084077,1.197740,0.341686,-0.901795,-0.167000,-0.166647,
1.354499,2.141029,1.766801,1.390582,1.341577,1.384052,2.338461,0.971472,0.622791,-0.492038,-0.056228,-0.103590,
1.255883,1.734360,1.382967,1.336200,1.312321,1.218266,1.835027,1.278451,0.627970,0.077961,-0.162912,-0.027917,
1.051312,1.350319,1.411503,1.184173,1.442073,1.162921,1.365813,0.719350,0.366172,-0.012862,0.061983,0.011141,
1.204707,1.637576,1.656152,1.139472,2.198934,1.891405,2.342582,0.936544,0.276656,-0.472956,-0.129340,0.047943,
1.264955,2.123677,1.430962,1.145158,1.821293,1.731205,2.691771,1.258351,0.789838,-0.605832,0.118589,-0.022489,
1.166730,1.693373,1.671120,1.552146,1.504895,1.492754,1.337311,0.914556,0.459925,0.165478,-0.219231,-0.000494,
1.115841,1.491797,1.492958,1.305587,1.680746,1.857277,1.737666,1.009915,0.298765,-0.159947,0.256639,0.045305,
1.165701,1.562764,1.539061,1.527164,1.715920,1.583691,1.509377,0.924200,0.165514,-0.024110,0.035526,0.016798,
1.262237,1.800408,1.866189,1.485688,1.887955,1.986381,1.701331,0.988158,0.445512,-0.223290,0.300651,0.069494,
1.203469,1.984455,1.680487,2.298246,1.725021,1.896995,1.632851,0.579941,0.329922,0.041688,0.140456,0.031472,
1.233760,2.005357,1.909381,1.727247,2.594648,2.369418,2.121632,1.449320,0.055069,-0.331947,0.161308,0.056078,
1.282403,2.120513,1.773746,1.791589,2.897822,1.624523,2.537716,1.318025,0.180652,-0.078034,0.168229,0.122159,
1.150433,1.560610,1.803446,1.670257,1.799236,2.173293,1.337009,1.072740,0.302975,-0.118201,0.203470,0.071985,
1.079674,1.585866,1.478829,1.700533,1.639418,1.368703,1.090441,0.917157,0.546762,0.408383,0.315266,0.066713,
1.194965,1.919315,1.551635,1.852515,1.888804,1.574325,2.340629,0.972123,0.447277,-0.289883,0.075030,0.039065,
1.153524,1.770342,1.679330,1.780794,1.812200,1.590012,1.605990,0.670312,0.384757,0.067941,0.283068,0.075245,
1.124503,1.453241,1.660949,1.365820,1.587381,1.100340,1.310856,1.033282,0.662244,0.528570,0.258290,0.129218,
1.248285,1.925028,1.953346,1.337564,2.012532,1.572207,1.128945,0.524922,0.364985,0.056650,0.082188,0.068452,
1.288116,1.968744,1.804393,2.243753,1.855545,1.446620,1.196665,0.984582,0.347674,-0.008989,0.139195,0.048626,
1.103378,1.619029,1.535881,1.611794,1.451607,1.240803,1.168870,0.418782,0.303843,-0.130921,0.062342,0.041767,
1.244540,1.783880,1.759501,1.944555,2.023877,1.663953,1.995105,1.129816,0.355479,0.435629,-0.173632,0.084241,
1.159200,1.517361,1.869449,1.485688,2.031076,2.351706,1.402799,1.237251,0.559494,0.506128,0.016776,0.133754,
1.209079,1.727996,1.856990,1.966188,1.870695,1.398488,1.503949,0.722738,0.325970,0.001818,0.102834,0.064543,
1.262561,1.822463,1.925088,2.065181,1.967093,1.385145,1.413121,0.167973,0.491363,0.076872,0.256512,0.073689,
1.227287,1.643781,2.077775,1.088909,1.911379,1.189537,1.036833,0.906914,0.060684,-0.211845,0.248690,0.025416,
1.189168,1.397067,1.566640,0.849818,2.438584,0.815082,1.727391,0.653644,0.665941,-0.159171,-0.371034,0.101574,
1.113002,1.399698,1.453857,0.646825,2.107429,0.405474,1.816208,0.528005,0.195592,-0.141408,0.054150,0.134403,
1.067265,1.165089,1.709668,1.038635,1.767163,1.022762,1.794851,0.658706,0.074887,-0.458686,-0.505467,0.088293,
1.042954,1.060083,1.741133,0.950741,1.489187,1.095060,1.134349,-0.609449,0.325879,0.068517,-0.653736,0.127206,
1.036470,1.066058,1.660185,0.864396,1.954370,1.271721,1.107423,-0.221002,0.431177,-0.109442,-0.479284,-0.024587,
1.169148,1.329688,1.948240,0.603357,2.771820,1.278295,1.400873,0.941429,0.239709,0.268579,-0.627204,0.000596,
1.017036,1.245596,1.572878,1.605932,1.515476,1.453038,1.965345,0.084494,0.487570,-0.243156,0.161131,0.058264,
0.930072,1.541036,1.665598,1.899548,1.887861,1.091139,0.890886,-0.343915,0.721278,0.056252,0.052419,-0.040551,
1.157686,1.406133,1.167503,1.233067,2.573285,1.869737,1.137610,-0.027269,0.422244,-0.295991,-0.343159,0.040658,
1.117961,1.201669,1.627473,1.673337,2.053504,1.847385,1.052461,0.421372,0.401360,-0.160729,-0.194472,0.071648,
0.992519,1.170647,1.919962,1.593219,1.390327,1.226490,2.217713,0.130937,0.682416,-0.351894,0.417059,0.123880,
0.996878,1.023230,2.176146,0.972020,0.776304,1.132396,1.747318,0.267568,0.503734,-0.390125,0.102168,0.103685,
1.091932,1.399860,2.414569,1.231262,1.227450,1.793711,1.601877,0.181607,0.684932,-0.636808,0.034020,0.094318,
1.013045,1.364480,1.743326,1.792707,1.374503,0.612671,1.168955,0.652491,0.693758,-0.519196,0.064948,0.066419,
1.032638,1.224545,1.896188,1.588782,1.443967,0.390166,1.808415,0.414611,0.445468,0.000013,0.026091,0.061631,
0.998414,1.385118,1.970516,0.668957,1.357347,-0.167979,1.197415,0.850430,0.724891,-0.175799,-0.272234,0.084060,
1.024166,0.958829,2.243651,0.699459,1.316746,2.303717,2.256924,-0.037626,-0.008897,-0.190132,-0.199194,0.064738,
1.131361,1.494335,1.826514,2.021372,1.952285,1.573667,1.293077,1.268539,0.715317,0.628725,0.629398,0.196960,
1.135728,1.487441,1.836457,1.665833,1.942291,1.658870,1.202427,1.122473,0.822925,0.556876,0.317182,0.143252,
1.065792,1.569729,1.925951,1.722404,1.573147,1.570440,1.177954,0.778477,0.686109,0.633599,0.509080,0.135523,
1.110126,1.423319,1.584715,1.897254,1.610363,1.541619,1.397445,1.194239,0.931450,0.608590,0.316343,0.135263,
0.996464,1.300337,1.495927,1.186318,1.302554,0.656003,1.362003,0.615065,0.685767,0.266080,0.202892,0.029555,
1.622057,2.264921,1.628309,0.574918,0.839793,0.177644,0.776508,0.779210,0.380669,0.228088,0.320970,0.114635,
1.260445,1.687920,1.534223,1.138135,0.562817,0.115411,-0.106340,-0.286999,-0.430624,-0.293691,-0.193957,-0.129596,
1.299973,1.948187,1.887917,1.316559,1.077518,0.219206,-0.427607,-0.462434,-0.668915,-0.568955,-0.251369,-0.258301,
1.397507,2.005376,1.861329,1.285373,0.630361,-0.254757,-0.850760,-1.124466,-1.308518,-0.891737,-0.183952,-0.275701,
1.117460,1.323001,1.085413,0.575708,0.130449,-0.161282,-0.438922,-0.427625,-0.377694,-0.330509,-0.175764,-0.187363,
1.278720,1.686283,1.517356,0.941252,0.020317,-0.887802,-1.304078,-1.503137,-1.227130,-0.592122,-0.131224,-0.240115,
1.381662,1.831822,1.631128,0.902397,0.195602,-0.431199,-0.982527,-1.087583,-0.990536,-0.845310,-0.289011,-0.234175,
1.291248,1.823246,1.610115,1.127184,0.439042,-0.488316,-0.941958,-1.257795,-1.077966,-0.527443,-0.154085,-0.176593,
1.554154,2.158046,1.740247,0.535650,-0.240045,-0.794549,-1.372656,-1.293399,-1.871911,-1.286877,-0.266092,-0.265950,
1.361578,1.854305,1.619800,1.056826,0.137795,-0.741887,-1.183862,-1.501055,-1.157222,-0.690518,-0.219763,-0.178269,
1.443016,1.860261,1.422723,0.270402,-0.044468,-0.223977,-0.547393,-0.444116,-1.075409,-1.013297,-0.460886,-0.285773,
1.570702,2.169156,1.684143,0.522250,-0.315581,-0.982847,-1.225502,-1.310238,-1.382467,-0.863187,-0.300506,-0.203295,
1.403723,1.789652,1.513627,0.174920,-0.109227,-0.520860,-0.862582,0.034170,-0.328267,-0.358690,-0.084932,-0.125121,
1.652287,2.158033,1.269417,0.379126,-0.628069,-1.268619,-0.775470,-1.147886,-1.105285,-0.588539,-0.342406,-0.171487,
1.335883,1.737187,1.301285,0.406734,-0.451517,-1.128025,-1.244882,-1.074165,-0.891425,-0.580723,-0.285722,-0.209259,
1.454891,1.897663,1.486192,0.576907,0.130903,-0.113071,-0.163071,-0.089201,-0.485642,-0.666717,-0.484543,-0.194806,
1.892562,2.385150,1.461844,-1.106705,-1.316963,-1.372277,-1.260446,-0.367743,-1.477910,-1.314335,-0.332613,-0.293453,
1.388641,1.792938,1.347935,0.360333,-0.448319,-1.129111,-1.155107,-0.899165,-0.853536,-0.442348,-0.333586,-0.193335,
1.286890,1.763004,1.306944,0.453004,-0.161741,-0.855638,-0.923305,-0.758780,-0.722618,-0.536567,-0.355681,-0.157772,
1.524438,2.112518,1.378259,0.179375,-0.847094,-1.699338,-1.822311,-1.766622,-1.246154,-0.741728,-0.230350,-0.151821,
1.987697,2.258388,1.680561,-0.124110,-0.217128,-1.189790,-1.067576,-0.782715,-1.184560,-0.317515,-0.361204,-0.200104,
1.414728,1.862708,1.479405,0.313326,-0.596708,-1.313257,-1.608451,-1.091405,-0.723246,-0.350724,-0.325357,-0.176475,
1.431953,1.754358,1.181214,0.152632,-0.694125,-0.889147,-0.922452,-0.692226,-0.666013,-0.816885,-0.489716,-0.323065,
1.503396,1.821464,1.257950,0.010958,-0.676184,-0.812307,-0.798490,-0.468265,-0.465567,-0.443836,-0.279573,-0.225273,
1.455044,1.966744,1.348282,0.559518,-0.432893,-0.923832,-0.660077,-0.713418,-0.301076,-0.163509,-0.462754,-0.231074,
